"quoteID","quoteText","subQuotationList","quoteByteSpans","speaker","addressees","quoteType","referringExpression","mentionTextsList","mentionSpansList","mentionEntitiesList"
"Q2424","Hello, you old drunk,","['Hello, you old drunk,']","[[330998, 331019]]","Mike Campbell","['Jake Barnes', 'Bill Gorton']","Explicit","Mike said","[['you old drunk']]","[[[331005, 331018]]]","[[['Jake Barnes']]]"
"Q2425","I got hungry and woke up.","['I got hungry and woke up.']","[[331034, 331059]]","Jake Barnes","['Bill Gorton', 'Mike Campbell']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2426","Eat some soup,","['Eat some soup,']","[[331063, 331077]]","Bill Gorton","['Jake Barnes', 'Mike Campbell']","Explicit","Bill said","[[]]","[[]]","[[]]"
"Q2427","Well, it's all over.","['Well,', ""it's all over.""]","[[332422, 332427], [332439, 332453]]","Bill Gorton","['Jake Barnes']","Anaphoric","he said","[[], []]","[[], []]","[[], []]"
"Q2428","Yes, When do you go?","['Yes,', 'When do you go?']","[[332457, 332461], [332472, 332487]]","Jake Barnes","['Bill Gorton']","Anaphoric","I said","[[], ['you']]","[[], [[332480, 332483]]]","[[], [['Bill Gorton']]]"
"Q2429","I don't know. We better get a car, I think. Aren't you going back to
Paris?","[""I don't know. We better get a car, I think. Aren't you going back to\nParis?""]","[[332491, 332566]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['We', 'you']]","[[[332505, 332507], [332542, 332545]]]","[[['Jake Barnes', 'Bill Gorton'], ['Jake Barnes']]]"
"Q2430","No. I can stay away another week. I think I'll go to San Sebastian.","[""No. I can stay away another week. I think I'll go to San Sebastian.""]","[[332570, 332637]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2431","I want to get back.","['I want to get back.']","[[332641, 332660]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2432","What's Mike going to do?","[""What's Mike going to do?""]","[[332664, 332688]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2433","He's going to Saint Jean de Luz.","[""He's going to Saint Jean de Luz.""]","[[332692, 332724]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2434","Let's get a car and all go as far as Bayonne. You can get the train up
from there to-night.","[""Let's get a car and all go as far as Bayonne. You can get the train up\nfrom there to-night.""]","[[332728, 332819]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[""'s"", 'all']]","[[[332731, 332733], [332748, 332751]]]","[[['Jake Barnes', 'Mike Campbell', 'Bill Gorton'], ['Bill Gorton', 'Jake Barnes', 'Mike Campbell']]]"
"Q2435","Good. Let's go after lunch.","[""Good. Let's go after lunch.""]","[[332823, 332850]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[""'s""]]","[[[332832, 332834]]]","[[['Jake Barnes', 'Mike Campbell', 'Bill Gorton']]]"
"Q2436","All right. I'll get the car.","[""All right. I'll get the car.""]","[[332854, 332882]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2437","What shall we do about the car?","['What shall we do about the car?']","[[333670, 333701]]","Bill Gorton","['Jake Barnes', 'Mike Campbell']","Explicit","Bill asked","[['we']]","[[[333681, 333683]]]","[[['Jake Barnes', 'Mike Campbell', 'Bill Gorton']]]"
"Q2438","Oh, bother the car, Let's just keep the car with us.","['Oh, bother the car,', ""Let's just keep the car with us.""]","[[333717, 333736], [333750, 333782]]","Mike Campbell","['Jake Barnes', 'Bill Gorton']","Explicit","Mike said","[[], [""'s"", 'us']]","[[], [[333753, 333755], [333779, 333781]]]","[[], [['Jake Barnes', 'Mike Campbell', 'Bill Gorton'], ['Jake Barnes', 'Mike Campbell', 'Bill Gorton']]]"
"Q2439","All right, Where shall we go?","['All right,', 'Where shall we go?']","[[333786, 333796], [333810, 333828]]","Bill Gorton","['Jake Barnes', 'Mike Campbell']","Explicit","Bill said","[[], ['we']]","[[], [[333822, 333824]]]","[[], [['Jake Barnes', 'Mike Campbell', 'Bill Gorton']]]"
"Q2440","Let's go to Biarritz and have a drink.","[""Let's go to Biarritz and have a drink.""]","[[333832, 333870]]","Mike Campbell","['Jake Barnes', 'Bill Gorton']","Implicit","nan","[[""'s""]]","[[[333835, 333837]]]","[[['Jake Barnes', 'Mike Campbell', 'Bill Gorton']]]"
"Q2441","Old Mike the spender,","['Old Mike the spender,']","[[333874, 333895]]","Bill Gorton","['Jake Barnes', 'Mike Campbell']","Explicit","Bill said","[['Old Mike']]","[[[333874, 333882]]]","[[['Mike Campbell']]]"
"Q2442","That drink's mine,","[""That drink's mine,""]","[[334053, 334071]]","Mike Campbell","['Jake Barnes', 'Bill Gorton']","Explicit","Mike said","[[]]","[[]]","[[]]"
"Q2443","It's yours, Mike, Old Mike, the gambler.","[""It's yours, Mike,"", 'Old Mike, the gambler.']","[[334781, 334798], [334812, 334834]]","Bill Gorton","['Jake Barnes', 'Mike Campbell']","Explicit","Bill said","[['yours', 'Mike'], ['Old Mike, the gambler']]","[[[334786, 334791], [334793, 334797]], [[334812, 334833]]]","[[['Mike Campbell'], ['Mike Campbell']], [['Mike Campbell']]]"
"Q2444","I'm so sorry, I can't get it.","[""I'm so sorry,"", ""I can't get it.""]","[[334838, 334851], [334865, 334880]]","Mike Campbell","['Jake Barnes', 'Bill Gorton']","Explicit","Mike said","[[], []]","[[], []]","[[], []]"
"Q2445","What's the matter?","[""What's the matter?""]","[[334884, 334902]]","Bill Gorton","['Jake Barnes', 'Mike Campbell']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2446","I've no money, I'm stony. I've just twenty francs. Here,
take twenty francs.","[""I've no money,"", ""I'm stony. I've just twenty francs. Here,\ntake twenty francs.""]","[[334906, 334920], [334934, 334995]]","Mike Campbell","['Jake Barnes', 'Bill Gorton']","Explicit","Mike said","[[], []]","[[], []]","[[], []]"
"Q2447","I just had enough to pay Montoya. Damned lucky to have it, too.","['I just had enough to pay Montoya. Damned lucky to have it, too.']","[[335029, 335092]]","Mike Campbell","['Jake Barnes', 'Bill Gorton']","Implicit","nan","[['Montoya']]","[[[335054, 335061]]]","[[['Montoya']]]"
"Q2448","I'll cash you a check,","[""I'll cash you a check,""]","[[335096, 335118]]","Bill Gorton","['Jake Barnes', 'Mike Campbell']","Explicit","Bill said","[['you']]","[[[335106, 335109]]]","[[['Mike Campbell']]]"
"Q2449","That's damned nice of you, but you see I can't write checks.","[""That's damned nice of you, but you see I can't write checks.""]","[[335133, 335193]]","Mike Campbell","['Jake Barnes', 'Bill Gorton']","Implicit","nan","[['you', 'you']]","[[[335155, 335158], [335164, 335167]]]","[[['Bill Gorton'], ['Bill Gorton']]]"
"Q2450","What are you going to do for money?","['What are you going to do for money?']","[[335197, 335232]]","Bill Gorton","['Jake Barnes', 'Mike Campbell']","Implicit","nan","[['you']]","[[[335206, 335209]]]","[[['Mike Campbell']]]"
"Q2451","Oh, some will come through. I've two weeks allowance should be here. I
can live on tick at this pub in Saint Jean.","[""Oh, some will come through. I've two weeks allowance should be here. I\ncan live on tick at this pub in Saint Jean.""]","[[335236, 335350]]","Mike Campbell","['Jake Barnes', 'Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2452","What do you want to do about the car? Do you want to
keep it on?","['What do you want to do about the car?', 'Do you want to\nkeep it on?']","[[335354, 335391], [335409, 335435]]","Bill Gorton","['Jake Barnes', 'Mike Campbell']","Explicit","Bill asked me","[['you'], ['you']]","[[[335362, 335365]], [[335412, 335415]]]","[[['Jake Barnes']], [['Jake Barnes']]]"
"Q2453","It doesn't make any difference. Seems sort of idiotic.","[""It doesn't make any difference. Seems sort of idiotic.""]","[[335439, 335493]]","Jake Barnes","['Bill Gorton', 'Mike Campbell']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2454","Come on, let's have another drink,","[""Come on, let's have another drink,""]","[[335497, 335531]]","Mike Campbell","['Jake Barnes', 'Bill Gorton']","Explicit","Mike said","[[""'s""]]","[[[335509, 335511]]]","[[['Jake Barnes', 'Mike Campbell', 'Bill Gorton']]]"
"Q2455","Fine. This one is on me, Has Brett any money?","['Fine. This one is on me,', 'Has Brett any money?']","[[335546, 335570], [335584, 335604]]","Bill Gorton","['Jake Barnes', 'Mike Campbell']","Explicit","Bill said","[[], ['Brett ']]","[[], [[335588, 335594]]]","[[], [['Brett Ashley']]]"
"Q2456","I shouldn't think so. She put up most of what I gave to old Montoya.","[""I shouldn't think so. She put up most of what I gave to old Montoya.""]","[[335627, 335695]]","Mike Campbell","['Jake Barnes', 'Bill Gorton']","Implicit","nan","[['She', 'old Montoya']]","[[[335649, 335652], [335683, 335694]]]","[[['Brett Ashley'], ['Montoya']]]"
"Q2457","She hasn't any money with her?","[""She hasn't any money with her?""]","[[335699, 335729]]","Jake Barnes","['Bill Gorton', 'Mike Campbell']","Anaphoric","I asked","[['She', 'her']]","[[[335699, 335702], [335725, 335728]]]","[[['Brett Ashley'], ['Brett Ashley']]]"
"Q2458","I shouldn't think so. She never has any money. She gets five hundred
quid a year and pays three hundred and fifty of it in interest to Jews.","[""I shouldn't think so. She never has any money. She gets five hundred\nquid a year and pays three hundred and fifty of it in interest to Jews.""]","[[335742, 335882]]","Mike Campbell","['Jake Barnes', 'Bill Gorton']","Implicit","nan","[['She', 'She']]","[[[335764, 335767], [335789, 335792]]]","[[['Brett Ashley'], ['Brett Ashley']]]"
"Q2459","I suppose they get it at the source,","['I suppose they get it at the source,']","[[335886, 335922]]","Bill Gorton","['Jake Barnes', 'Mike Campbell']","Explicit","said Bill","[[]]","[[]]","[[]]"
"Q2460","Quite. They're not really Jews. We just call them Jews. They're
Scotsmen, I believe.","[""Quite. They're not really Jews. We just call them Jews. They're\nScotsmen, I believe.""]","[[335937, 336021]]","Mike Campbell","['Jake Barnes', 'Bill Gorton']","Implicit","nan","[['We']]","[[[335969, 335971]]]","[[['Brett Ashley', 'Mike Campbell']]]"
"Q2461","Hasn't she any at all with her?","[""Hasn't she any at all with her?""]","[[336025, 336056]]","Jake Barnes","['Bill Gorton', 'Mike Campbell']","Anaphoric","I asked","[['she', 'her']]","[[[336032, 336035], [336052, 336055]]]","[[['Brett Ashley'], ['Brett Ashley']]]"
"Q2462","I hardly think so. She gave it all to me when she left.","['I hardly think so. She gave it all to me when she left.']","[[336069, 336124]]","Mike Campbell","['Jake Barnes', 'Bill Gorton']","Implicit","nan","[['She', 'she']]","[[[336088, 336091], [336115, 336118]]]","[[['Brett Ashley'], ['Brett Ashley']]]"
"Q2463","Well, we might as well have another drink.","['Well,', 'we might as well have another drink.']","[[336128, 336133], [336147, 336183]]","Bill Gorton","['Jake Barnes', 'Mike Campbell']","Explicit","Bill said","[[], ['we']]","[[], [[336147, 336149]]]","[[], [['Jake Barnes', 'Mike Campbell', 'Bill Gorton']]]"
"Q2464","Damned good idea, One never gets anywhere by discussing
finances.","['Damned good idea,', 'One never gets anywhere by discussing\nfinances.']","[[336187, 336204], [336218, 336265]]","Mike Campbell","['Jake Barnes', 'Bill Gorton']","Explicit","Mike said","[[], []]","[[], []]","[[], []]"
"Q2465","No,","['No,']","[[336269, 336272]]","Bill Gorton","['Jake Barnes', 'Mike Campbell']","Explicit","said Bill","[[]]","[[]]","[[]]"
"Q2466","Anywhere you'd like to go, Mike?","[""Anywhere you'd like to go, Mike?""]","[[336374, 336406]]","Bill Gorton","['Jake Barnes', 'Mike Campbell']","Explicit","Bill asked","[['you', 'Mike']]","[[[336383, 336386], [336401, 336405]]]","[[['Mike Campbell'], ['Mike Campbell']]]"
"Q2467","Let's take a drive. It might do my credit good. Let's drive about a
little.","[""Let's take a drive. It might do my credit good. Let's drive about a\nlittle.""]","[[336422, 336497]]","Mike Campbell","['Jake Barnes', 'Bill Gorton']","Implicit","nan","[[""'s"", ""'s""]]","[[[336425, 336427], [336473, 336475]]]","[[['Jake Barnes', 'Mike Campbell', 'Bill Gorton'], ['Jake Barnes', 'Mike Campbell', 'Bill Gorton']]]"
"Q2468","Fine. I'd like to see the coast. Let's drive down toward Hendaye.","[""Fine. I'd like to see the coast. Let's drive down toward Hendaye.""]","[[336501, 336566]]","Bill Gorton","['Jake Barnes', 'Mike Campbell']","Implicit","nan","[[""'s""]]","[[[336537, 336539]]]","[[['Jake Barnes', 'Mike Campbell', 'Bill Gorton']]]"
"Q2469","I haven't any credit along the coast.","[""I haven't any credit along the coast.""]","[[336570, 336607]]","Mike Campbell","['Jake Barnes', 'Bill Gorton']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2470","You can't ever tell,","[""You can't ever tell,""]","[[336611, 336631]]","Bill Gorton","['Jake Barnes', 'Mike Campbell']","Explicit","said Bill","[['You']]","[[[336611, 336614]]]","[[['Mike Campbell']]]"
"Q2471","Good-bye, you chaps, It was a damned fine fiesta.","['Good-bye, you chaps,', 'It was a damned fine fiesta.']","[[337479, 337499], [337513, 337541]]","Mike Campbell","['Jake Barnes', 'Bill Gorton']","Explicit","Mike said","[['you chaps'], []]","[[[337489, 337498]], []]","[[['Bill Gorton']], []]"
"Q2472","So long, Mike,","['So long, Mike,']","[[337545, 337559]]","Bill Gorton","['Jake Barnes', 'Mike Campbell']","Explicit","Bill said","[['Mike']]","[[[337554, 337558]]]","[[['Mike Campbell']]]"
"Q2473","I'll see you around,","[""I'll see you around,""]","[[337574, 337594]]","Jake Barnes","['Bill Gorton', 'Mike Campbell']","Anaphoric","I said","[['you']]","[[[337583, 337586]]]","[[['Mike Campbell']]]"
"Q2474","Don't worry about money, You can pay for the car, Jake,
and I'll send you my share.","[""Don't worry about money,"", ""You can pay for the car, Jake,\nand I'll send you my share.""]","[[337606, 337630], [337644, 337702]]","Mike Campbell","['Jake Barnes', 'Bill Gorton']","Explicit","Mike said","[[], ['You', 'Jake', 'you']]","[[], [[337644, 337647], [337669, 337673], [337689, 337692]]]","[[], [['Jake Barnes'], ['Jake Barnes'], ['Jake Barnes']]]"
"Q2475","So long, Mike.","['So long, Mike.']","[[337706, 337720]]","Jake Barnes","['Bill Gorton', 'Mike Campbell']","Implicit","nan","[['Mike']]","[[[337715, 337719]]]","[[['Mike Campbell']]]"
"Q2476","So long, you chaps. You've been damned nice.","[""So long, you chaps. You've been damned nice.""]","[[337724, 337768]]","Mike Campbell","['Jake Barnes', 'Bill Gorton']","Implicit","nan","[['you chaps', 'You']]","[[[337733, 337742], [337744, 337747]]]","[[['Bill Gorton'], ['Bill Gorton']]]"
"Q2477","So long, fella,","['So long, fella,']","[[337999, 338014]]","Bill Gorton","['Jake Barnes']","Explicit","Bill said","[['fella']]","[[[338008, 338013]]]","[[['Jake Barnes']]]"
"Q2478","So long, kid!","['So long, kid!']","[[338029, 338042]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[['kid']]","[[[338038, 338041]]]","[[['Bill Gorton']]]"
"Q2479","It was swell. I've had a swell time.","[""It was swell. I've had a swell time.""]","[[338046, 338082]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[[]]","[[]]","[[]]"
"Q2480","Will you be in Paris?","['Will you be in Paris?']","[[338086, 338107]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[['you']]","[[[338091, 338094]]]","[[['Bill Gorton']]]"
"Q2481","No, I have to sail on the 17th. So long, fella!","['No, I have to sail on the 17th. So long, fella!']","[[338111, 338158]]","Bill Gorton","['Jake Barnes']","Implicit","nan","[['fella']]","[[[338152, 338157]]]","[[['Jake Barnes']]]"
"Q2482","So long, old kid!","['So long, old kid!']","[[338162, 338179]]","Jake Barnes","['Bill Gorton']","Implicit","nan","[['old kid']]","[[[338171, 338178]]]","[[['Bill Gorton']]]"
"Q2483","How much do we owe you?","['How much do we owe you?']","[[338428, 338451]]","Jake Barnes","[]","Anaphoric","I asked the driver","[['we', 'you']]","[[[338440, 338442], [338447, 338450]]]","[[['Jake Barnes', 'Mike Campbell', 'Bill Gorton'], ['The Driver']]]"
"Q2484","How much more will it be if you drive me to San Sebastian on your way
back?","['How much more will it be if you drive me to San Sebastian on your way\nback?']","[[338567, 338642]]","Jake Barnes","[]","Implicit","nan","[['you', 'your']]","[[[338595, 338598], [338628, 338632]]]","[[['The Driver'], ['The Driver']]]"
"Q2485","Don't kid me.","[""Don't kid me.""]","[[338664, 338677]]","Jake Barnes","[]","Implicit","nan","[[]]","[[]]","[[]]"
"Q2486","It's not worth it, Drive me to the Hotel Panier Fleuri.","[""It's not worth it,"", 'Drive me to the Hotel Panier Fleuri.']","[[338705, 338723], [338734, 338770]]","Jake Barnes","[]","Anaphoric","I said","[[], []]","[[], []]","[[], []]"
"Q2487","How does one eat inside?","['How does one eat inside?']","[[340028, 340052]]","Jake Barnes","[]","Anaphoric","I asked","[[]]","[[]]","[[]]"
"Q2488","Good.","['Good.']","[[340150, 340155]]","Jake Barnes","[]","Implicit","nan","[[]]","[[]]","[[]]"
"Q2489","Thank you,","['Thank you,']","[[352327, 352337]]","Jake Barnes","[]","Anaphoric","I said","[['you']]","[[[352333, 352336]]]","[[['The Concierge']]]"
"Q2490","What time is there a train for Madrid?","['What time is there a train for Madrid?']","[[352558, 352596]]","Jake Barnes","[]","Implicit","nan","[[]]","[[]]","[[]]"
"Q2491","Get me a berth on the Sud Express. Do you want the money now?","['Get me a berth on the Sud Express. Do you want the money now?']","[[352703, 352764]]","Jake Barnes","[]","Implicit","nan","[['you']]","[[[352741, 352744]]]","[[['The Concierge']]]"
"Q2492","Do that.","['Do that.']","[[352832, 352840]]","Jake Barnes","[]","Implicit","nan","[[]]","[[]]","[[]]"
"Q2493","Bring me a telegram form, please.","['Bring me a telegram form, please.']","[[352997, 353030]]","Jake Barnes","[]","Implicit","nan","[[]]","[[]]","[[]]"
"Q2494","Is Lady Ashley here?","['Is Lady Ashley here?']","[[354816, 354836]]","Jake Barnes","[]","Anaphoric","I asked","[['Lady Ashley']]","[[[354819, 354830]]]","[[['Brett Ashley']]]"
