"quoteID","quoteText","subQuotationList","quoteByteSpans","speaker","addressees","quoteType","referringExpression","mentionTextsList","mentionSpansList","mentionEntitiesList"
"Q626","Then you may _sit_ down,","['Then you may _sit_ down,']","[[130454, 130478]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","the King replied","[['you']]","[[[130459, 130462]]]","[[['The Hatter']]]"
"Q627","Come, that finished the guinea-pigs! Now we shall get
on better.","['Come, that finished the guinea-pigs!', 'Now we shall get\non better.']","[[130556, 130592], [130610, 130637]]","Alice","[]","Explicit","thought Alice","[[], ['we']]","[[], [[130614, 130616]]]","[[], [['Alice', 'Hare', 'The Hatter', 'The Dormouse', 'Two', 'Five', 'Seven', 'The Queen', 'The Knave Of Hearts', 'The White Rabbit', 'The King Of Hearts', 'The Gryphon', 'Bill, The Lizard']]]"
"Q628","I'd rather finish my tea,","[""I'd rather finish my tea,""]","[[130641, 130666]]","The Hatter","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Dormouse', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said the Hatter","[[]]","[[]]","[[]]"
"Q629","You may go,","['You may go,']","[[130759, 130770]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'The Hatter', 'Seven', 'The Dormouse', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said the King","[['You']]","[[[130759, 130762]]]","[[['The Hatter']]]"
"Q630","--and just take his head off outside,","['--and just take his head off outside,']","[[130872, 130909]]","The Queen","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Dormouse', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five']","Explicit","the Queen added","[['his']]","[[[130888, 130891]]]","[[['The Hatter']]]"
"Q631","Call the next witness!","['Call the next witness!']","[[131027, 131049]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Dormouse', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said the King","[[]]","[[]]","[[]]"
"Q632","Give your evidence,","['Give your evidence,']","[[131280, 131299]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Dormouse', 'The Gryphon', 'The Cook', 'Two', 'Five', 'The Queen']","Explicit","said the King","[['your']]","[[[131285, 131289]]]","[[['The Cook']]]"
"Q633","Shan't,","[""Shan't,""]","[[131318, 131325]]","The Cook","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Dormouse', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said the cook","[[]]","[[]]","[[]]"
"Q634","Your Majesty must cross-examine _this_ witness.","['Your Majesty must cross-examine _this_ witness.']","[[131416, 131463]]","The White Rabbit","['Hare', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Dormouse', 'The Gryphon', 'The Cook', 'Two', 'Five', 'The King Of Hearts', 'The Queen']","Explicit","the White Rabbit who said","[['Your Majesty', '_this_ witness']]","[[[131416, 131428], [131448, 131462]]]","[[['The King Of Hearts'], ['The Cook']]]"
"Q635","Well, if I must, I must, What are tarts made of?","['Well, if I must, I must,', 'What are tarts made of?']","[[131467, 131491], [131650, 131673]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Dormouse', 'The Gryphon', 'The Cook', 'Two', 'Five', 'The Queen']","Explicit","the King said","[[], []]","[[], []]","[[], []]"
"Q636","Pepper, mostly,","['Pepper, mostly,']","[[131677, 131692]]","The Cook","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Dormouse', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said the cook","[[]]","[[]]","[[]]"
"Q637","Treacle,","['Treacle,']","[[131711, 131719]]","The Dormouse","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The King Of Hearts', 'The Gryphon', 'The Cook', 'Two', 'Five', 'The Queen']","Anaphoric","said a sleepy voice","[[]]","[[]]","[[]]"
"Q638","Collar that Dormouse, Behead that Dormouse!
Turn that Dormouse out of court! Suppress him! Pinch him! Off with his
whiskers!","['Collar that Dormouse,', 'Behead that Dormouse!\nTurn that Dormouse out of court! Suppress him! Pinch him! Off with his\nwhiskers!']","[[131755, 131776], [131803, 131905]]","The Queen","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Dormouse', 'The King Of Hearts', 'The Gryphon', 'The Cook', 'Two', 'Five']","Explicit","the Queen shrieked","[['that Dormouse'], ['that Dormouse', 'that Dormouse', 'him', 'him', 'his']]","[[[131762, 131775]], [[131810, 131823], [131830, 131843], [131867, 131870], [131878, 131881], [131892, 131895]]]","[[['The Dormouse']], [['The Dormouse'], ['The Dormouse'], ['The Dormouse'], ['The Dormouse'], ['The Dormouse']]]"
"Q639","Never mind! Call the
next witness.","['Never mind!', 'Call the\nnext witness.']","[[132066, 132077], [132124, 132146]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said the King","[[], []]","[[], []]","[[], []]"
"Q640","Really, my
dear, _you_ must cross-examine the next witness. It quite makes my
forehead ache!","['Really, my\ndear, _you_ must cross-examine the next witness. It quite makes my\nforehead ache!']","[[132192, 132284]]","The King Of Hearts","['The Queen']","Anaphoric","he added in an undertone to the Queen","[['my\ndear', 'you']]","[[[132200, 132207], [132210, 132213]]]","[[['The Queen'], ['The Queen']]]"
"Q641","--for they
haven't got much evidence _yet_,","[""--for they\nhaven't got much evidence _yet_,""]","[[132413, 132456]]","Alice","['Alice']","Anaphoric","she said to herself","[['they']]","[[[132419, 132423]]]","[[['The Queen', 'The White Rabbit', 'The King Of Hearts']]]"
"Q642","Alice!","['Alice!']","[[132582, 132588]]","The White Rabbit","['Hare', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Gryphon', 'Two', 'Five', 'The King Of Hearts', 'The Queen']","Explicit","the White Rabbit read out","[['Alice']]","[[[132582, 132587]]]","[[['Alice']]]"
"Q643","Here!","['Here!']","[[132627, 132632]]","Alice","['Hare', 'The White Rabbit', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","cried Alice","[[]]","[[]]","[[]]"
"Q644","Oh, I _beg_ your pardon!","['Oh, I _beg_ your pardon!']","[[133028, 133052]]","Alice","['Hare', 'The White Rabbit', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Anaphoric","she exclaimed","[['your']]","[[[133040, 133044]]]","[[['Bill, The Lizard']]]"
"Q645","The trial cannot proceed, until
all the jurymen are back in their proper places--_all_,","['The trial cannot proceed,', 'until\nall the jurymen are back in their proper places--_all_,']","[[133333, 133358], [133398, 133459]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said the King","[[], []]","[[], []]","[[], []]"
"Q646","not that it signifies much, I should think it would be _quite_ as much use in the
trial one way up as the other.","['not that it signifies much,', 'I should think it would be _quite_ as much use in the\ntrial one way up as the other.']","[[133779, 133806], [133830, 133914]]","Alice","['Alice']","Anaphoric","she said to herself","[[], []]","[[], []]","[[], []]"
"Q647","What do you know about this business?","['What do you know about this business?']","[[134269, 134306]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","the King said to Alice","[['you']]","[[[134277, 134280]]]","[[['Alice']]]"
"Q648","Nothing,","['Nothing,']","[[134334, 134342]]","Alice","['Hare', 'The White Rabbit', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said Alice","[[]]","[[]]","[[]]"
"Q649","Nothing _whatever?_","['Nothing _whatever?_']","[[134358, 134377]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","persisted the King","[[]]","[[]]","[[]]"
"Q650","Nothing whatever,","['Nothing whatever,']","[[134401, 134418]]","Alice","['Hare', 'The White Rabbit', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said Alice","[[]]","[[]]","[[]]"
"Q651","That's very important,","[""That's very important,""]","[[134434, 134456]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","the King said","[[]]","[[]]","[[]]"
"Q652","_Un_important, your Majesty means, of course,","['_Un_important, your Majesty means, of course,']","[[134591, 134636]]","The White Rabbit","['Hare', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Gryphon', 'Two', 'Five', 'The King Of Hearts', 'The Queen']","Anaphoric","he said","[['your Majesty']]","[[[134606, 134618]]]","[[['The King Of Hearts']]]"
"Q653","_Un_important, of course, I meant,","['_Un_important, of course, I meant,']","[[134725, 134759]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'Two', 'Five', 'The Queen']","Explicit","the King hastily said","[[]]","[[]]","[[]]"
"Q654","important--unimportant--unimportant--important--","['important--unimportant--unimportant--important--']","[[134826, 134874]]","The King Of Hearts","['The King Of Hearts']","Explicit","the King hastily said and went on to himself","[[]]","[[]]","[[]]"
"Q655","but it doesn't matter a bit,","[""but it doesn't matter a bit,""]","[[135064, 135092]]","Alice","['Alice']","Anaphoric","she thought to herself","[[]]","[[]]","[[]]"
"Q656","Silence!","['Silence!']","[[135217, 135225]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","the King who had been for some time busily writing in his notebook cackled out","[[]]","[[]]","[[]]"
"Q657","_I'm_ not a mile high,","[""_I'm_ not a mile high,""]","[[135359, 135381]]","Alice","['Hare', 'The White Rabbit', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said Alice","[[]]","[[]]","[[]]"
"Q658","You are,","['You are,']","[[135397, 135405]]","The King Of Hearts","['The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said the King","[['You']]","[[[135397, 135400]]]","[[['Alice']]]"
"Q659","Nearly two miles high,","['Nearly two miles high,']","[[135424, 135446]]","The Queen","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five']","Explicit","added the Queen","[[]]","[[]]","[[]]"
"Q660","Well, I shan't go, at any rate, besides, that's not a
regular rule: you invented it just now.","[""Well, I shan't go, at any rate,"", ""besides, that's not a\nregular rule: you invented it just now.""]","[[135467, 135498], [135513, 135574]]","Alice","['Hare', 'The White Rabbit', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said Alice","[[], ['you']]","[[], [[135549, 135552]]]","[[], [['The King Of Hearts']]]"
"Q661","It's the oldest rule in the book,","[""It's the oldest rule in the book,""]","[[135578, 135611]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said the King","[[]]","[[]]","[[]]"
"Q662","Then it ought to be Number One,","['Then it ought to be Number One,']","[[135630, 135661]]","Alice","['Hare', 'The White Rabbit', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said Alice","[[]]","[[]]","[[]]"
"Q663","Consider your
verdict,","['Consider your\nverdict,']","[[135731, 135753]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Gryphon', 'Two', 'Five', 'The Queen']","Anaphoric","he said to the jury","[['your']]","[[[135740, 135744]]]","[[['Bill, The Lizard']]]"
"Q664","There's more evidence to come yet, please your Majesty, this paper has just been
picked up.","[""There's more evidence to come yet, please your Majesty,"", 'this paper has just been\npicked up.']","[[135805, 135860], [135915, 135950]]","The White Rabbit","['Hare', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Gryphon', 'Two', 'Five', 'The King Of Hearts', 'The Queen']","Explicit","said the White Rabbit","[['your Majesty'], []]","[[[135847, 135859]], []]","[[['The King Of Hearts']], []]"
"Q665","What's in it?","[""What's in it?""]","[[135954, 135967]]","The Queen","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The King Of Hearts', 'The Gryphon', 'Two', 'Five']","Explicit","said the Queen","[[]]","[[]]","[[]]"
"Q666","I haven't opened it yet, but it seems to be a
letter, written by the prisoner to--to somebody.","[""I haven't opened it yet,"", 'but it seems to be a\nletter, written by the prisoner to--to somebody.']","[[135987, 136011], [136037, 136106]]","The White Rabbit","['Hare', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Gryphon', 'Two', 'Five', 'The King Of Hearts', 'The Queen']","Explicit","said the White Rabbit","[[], ['the prisoner']]","[[], [[136077, 136089]]]","[[], [['The Knave Of Hearts']]]"
"Q667","It must have been that, unless it was written to
nobody, which isn't usual, you know.","['It must have been that,', ""unless it was written to\nnobody, which isn't usual, you know.""]","[[136110, 136133], [136151, 136212]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said the King","[[], ['you']]","[[], [[136203, 136206]]]","[[], [['The White Rabbit']]]"
"Q668","It isn't directed at all, in fact, there's
nothing written on the _outside_. It isn't a letter, after all: it's a set of verses. No, they're not, and that's the queerest
thing about it.","[""It isn't directed at all,"", ""in fact, there's\nnothing written on the _outside_."", ""It isn't a letter, after all: it's a set of verses."", ""No, they're not,"", ""and that's the queerest\nthing about it.""]","[[136267, 136292], [136318, 136368], [136416, 136467], [136544, 136560], [136586, 136625]]","The White Rabbit","['Hare', 'Alice', 'Bill, The Lizard', 'The Knave Of Hearts', 'Seven', 'The Gryphon', 'Two', 'Five', 'The King Of Hearts', 'The Queen']","Explicit","said the White Rabbit","[[], [], [], [], []]","[[], [], [], [], []]","[[], [], [], [], []]"
"Q669","He must have imitated somebody else's hand,","[""He must have imitated somebody else's hand,""]","[[136660, 136703]]","The King Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'The Knave Of Hearts', 'Seven', 'The Gryphon', 'Two', 'Five', 'The Queen']","Explicit","said the King","[['He']]","[[[136660, 136662]]]","[[['The Knave Of Hearts']]]"
"Q670","Please your Majesty, I didn't write it, and they
can't prove I did: there's no name signed at the end.","['Please your Majesty,', ""I didn't write it, and they\ncan't prove I did: there's no name signed at the end.""]","[[136758, 136778], [136797, 136878]]","The Knave Of Hearts","['Hare', 'The White Rabbit', 'Alice', 'Bill, The Lizard', 'Seven', 'The Gryphon', 'Two', 'Five', 'The King Of Hearts', 'The Queen']","Explicit","said the Knave","[['your Majesty'], []]","[[[136765, 136777]], []]","[[['The King Of Hearts']], []]"
